item_id,item,engine_home,state,status,basis,rule_types,source_types,values_found,rule_ids,citations,official_links,snippet
media,Electronic media (CD/DVD/USB) charge,"fee_profiles:media.{cd,dvd,usb}",TN,actual_cost_or_reasonable,fixed,Calculation,Official Guidance,,TN-0037,"OORC Schedule of Reasonable Charges §§ III.B, III.E, III.F",https://www.comptroller.tn.gov/content/dam/cot/orc/documents/oorc/policies-and-guidelines/ScheduleofReasonableCharges.pdf,"A custodian may charge actual out-of-pocket cost for flash drives/storage devices provided; if internal production is not practicable, may use an outside vendor and charge those actual costs; and may recover actual retri"
media,Electronic media (CD/DVD/USB) charge,"fee_profiles:media.{cd,dvd,usb}",TX,silent,,,,,,,,
media,Electronic media (CD/DVD/USB) charge,"fee_profiles:media.{cd,dvd,usb}",UT,silent,,,,,,,,
media,Electronic media (CD/DVD/USB) charge,"fee_profiles:media.{cd,dvd,usb}",VA,actual_cost_or_reasonable,ceiling,Permission,,,VA-0034,Va. Code § 2.2-3704(F),https://law.lis.virginia.gov/vacode/title2.2/chapter37/section2.2-3704/,"A body may make a reasonable charge, not exceeding actual cost, for records produced from a geographic information system at the request of anyone other than the owner of the subject land, except that it may charge on a "
media,Electronic media (CD/DVD/USB) charge,"fee_profiles:media.{cd,dvd,usb}",WA,value_present,ceiling,Calculation,,Five cents | Ten cents | five cents | ten cents,WA-0023 WA-0024,RCW 42.56.120(2)(b)(iii) | RCW 42.56.120(2)(b)(iv),https://app.leg.wa.gov/RCW/default.aspx?cite=42.56.120,"Absent a published actual-cost calculation, the agency may charge up to five cents per each four electronic files or attachments uploaded for electronic delivery."
media,Electronic media (CD/DVD/USB) charge,"fee_profiles:media.{cd,dvd,usb}",WI,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,AL,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,AZ,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,CA,actual_cost_or_reasonable,ceiling,Exception/Permission,,,CA-0022 CA-0023,Cal. Gov. Code § 7922.575(a) (Statute) | Cal. Gov. Code § 7922.575(b) (Statute),https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?sectionNum=7922.575&lawCode=GOV,The cost of duplicating an electronic record is limited to the direct cost of producing a copy of the record in an electronic format.
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,CO,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,CT,actual_cost_or_reasonable,ceiling,Calculation,,,CT-0018,Conn. Gen. Stat. § 1-212(b),https://www.cga.ct.gov/current/pub/chap_014.htm,"The fee for a copy of computer-stored public records shall not exceed the agency's cost, and (for non-preexisting printouts) may include only enumerated components: employee hourly salary for producing/formatting/program"
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,FL,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,GA,actual_cost_or_reasonable,fixed,Requirement,,,GA-0019,O.C.G.A. § 50-18-71(c)(2),https://georgialibraries.org/librarylaws/Georgia%20Open%20Records%20Act%20(O.C.G.A.%20%C2%A7%C2%A7%2050-18-70%20through%2050-18-74).pdf,"For electronic records, the agency may charge the actual cost of the media on which the records or data are produced."
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,ID,actual_cost_or_reasonable,ceiling,Calculation,,,ID-0021,Idaho Code § 74-102(10)(d)(i),https://legislature.idaho.gov/statutesrules/idstat/Title74/T74CH1/SECT74-102/,"For computer records, the agency may charge a fee that does not exceed the sum of the direct cost of copying, the standard cost of publication, and the cost of conversion."
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,IL,actual_cost_or_reasonable,ceiling,Calculation,,,IL-0031,5 ILCS 140/6(a),https://www.ilga.gov/documents/legislation/ilcs/documents/000501400K6.htm,"For records provided in electronic format, a public body may charge the requester only the actual cost of purchasing the recording medium."
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,IN,actual_cost_or_reasonable,ceiling,Calculation/Permission,,,IN-0012 IN-0017,Ind. Code § 5-14-3-6(c) | Ind. Code § 5-14-3-8(g),https://iga.in.gov/laws/2025/ic/titles/5#5-14-3-6 https://iga.in.gov/laws/2025/ic/titles/5#5-14-3-8,An agency may charge the requester the agency's direct cost of reprogramming a computer system where reprogramming is required to separate disclosable from nondisclosable information stored electronically.
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,KS,rule_without_value,ceiling,Calculation,Statute,,KS-0036,K.S.A. 45-219(c)(2),https://ksrevisor.gov/statutes/chapters/ch45/045_002_0019.html,"Fees for providing access to records maintained on computer facilities shall include only the cost of any computer services, including staff time required."
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,LA,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,MA,actual_cost_or_reasonable,ceiling,Permission,Statute,,MA-0031,"M.G.L. c. 66, § 10(d)(i)",https://malegislature.gov/Laws/GeneralLaws/PartI/TitleX/Chapter66/Section10,The actual cost of any storage device or material provided in response to a request may be included as part of the fee.
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,MI,actual_cost_or_reasonable,ceiling,Calculation,,,MI-0040 MI-0037,Mich. Comp. Laws § 15.234(1)(c) | Mich. Comp. Laws § 15.234(1)(f),https://www.legislature.mi.gov/Laws/MCL?objectName=MCL-15-234,Mailing may be charged at actual cost in a reasonably economical manner; no charge for expedited shipping or insurance unless stipulated by the requester.
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,MN,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,MO,rule_without_value,ceiling,Calculation,,,MO-0023,"§ 610.026.1(2), RSMo",https://revisor.mo.gov/main/OneSection.aspx?section=610.026,"Fees for records maintained on computer facilities, tapes, disks, videotapes or films shall include only the cost of copies, staff time (not exceeding the average hourly rate of pay for staff needed for copies and progra"
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,NC,rule_without_value,fixed,Permission,Statute,,NC-0017,N.C. Gen. Stat. § 132-6.2(a),https://www.ncleg.gov/EnactedLegislation/Statutes/HTML/BySection/Chapter_132/GS_132-6.2.html,"An agency may assess different fees for different media, as prescribed by law."
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,NE,actual_cost_or_reasonable,soft-standard,Permission,Statute,,NE-0023,Neb. Rev. Stat. § 84-712.01(2),https://nebraskalegislature.gov/laws/statutes.php?statute=84-712.01,"When a county custodian provides a copy by transmitting it modem-to-modem, a reasonable fee may be charged for the specialized service, which may include a reasonable amortization of added computer equipment/software cos"
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,NJ,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,NV,actual_cost_or_reasonable,soft-standard,Permission,,,NV-0026,Nev. Rev. Stat. § 239.054(1),https://www.leg.state.nv.us/nrs/nrs-239.html,"A fee for information from a geographic information system may include, in addition to actual medium cost, the reasonable costs of data gathering/entry, database maintenance, hardware, software, quality control, and cons"
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,NY,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,OH,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,OK,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,OR,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,PA,actual_cost_or_reasonable,ceiling,Calculation,Statute,,PA-0038 PA-0044,65 P.S. § 67.1307(a) | 65 P.S. § 67.1307(d),https://www.legis.state.pa.us/WU01/LI/LI/US/HTM/2008/0/0003..HTM,Fees for postage may not exceed the actual cost of mailing.
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,SC,rule_without_value,soft-standard,Permission,,,SC-0012,S.C. Code Ann. § 30-4-30(B),https://www.scstatehouse.gov/code/t30c004.php,"If records are not in electronic format and the public body agrees to produce them electronically, it may charge for the staff time required to transfer the documents to electronic format."
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,TN,actual_cost_or_reasonable,fixed,Calculation,Official Guidance,,TN-0037,"OORC Schedule of Reasonable Charges §§ III.B, III.E, III.F",https://www.comptroller.tn.gov/content/dam/cot/orc/documents/oorc/policies-and-guidelines/ScheduleofReasonableCharges.pdf,"A custodian may charge actual out-of-pocket cost for flash drives/storage devices provided; if internal production is not practicable, may use an outside vendor and charge those actual costs; and may recover actual retri"
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,TX,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,UT,silent,,,,,,,,
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,VA,actual_cost_or_reasonable,ceiling,Permission,,,VA-0034,Va. Code § 2.2-3704(F),https://law.lis.virginia.gov/vacode/title2.2/chapter37/section2.2-3704/,"A body may make a reasonable charge, not exceeding actual cost, for records produced from a geographic information system at the request of anyone other than the owner of the subject land, except that it may charge on a "
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,WA,value_present,ceiling,Calculation,,Five cents | Ten cents | five cents | ten cents,WA-0023 WA-0024,RCW 42.56.120(2)(b)(iii) | RCW 42.56.120(2)(b)(iv),https://app.leg.wa.gov/RCW/default.aspx?cite=42.56.120,"Absent a published actual-cost calculation, the agency may charge up to five cents per each four electronic files or attachments uploaded for electronic delivery."
delivery,Delivery: mail / handling / email / pickup,fee_profiles:delivery.*,WI,actual_cost_or_reasonable,ceiling,Permission,Statute,,WI-0038,Wis. Stat. § 19.35(3)(d),https://docs.legis.wisconsin.gov/statutes/statutes/19/ii/35,"An authority may impose a fee for the actual, necessary and direct cost of mailing or shipping any copy or photograph of a record that is mailed or shipped to the requester."
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",AL,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",AZ,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",CA,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",CO,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",CT,value_present,fixed,Calculation,,one dollar,CT-0020,Conn. Gen. Stat. § 1-212(e),https://www.cga.ct.gov/current/pub/chap_014.htm,"For certifying a copy of records/files (or certifying a fact appearing therein), the fee is one dollar for the first page and fifty cents for each additional page."
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",FL,value_present,ceiling,Calculation,,$1,FL-0024,"§ 119.07(4)(c), Fla. Stat.",https://www.flsenate.gov/Laws/Statutes/2024/119.07,An agency may charge up to $1 per copy for a certified copy of a public record.
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",GA,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",ID,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",IL,value_present,ceiling,Calculation,,$1,IL-0030,5 ILCS 140/6(b),https://www.ilga.gov/documents/legislation/ilcs/documents/000501400K6.htm,The cost for certifying a record may not exceed $1.
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",IN,value_present,ceiling,Calculation,,$5 | five dollars,IN-0016,Ind. Code § 5-14-3-8(b),https://iga.in.gov/laws/2025/ic/titles/5#5-14-3-8,The fee for certification of documents may not exceed five dollars ($5) per document.
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",KS,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",LA,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",MA,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",MI,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",MN,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",MO,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",NC,rule_without_value,fixed,Permission,Statute,,NC-0018,N.C. Gen. Stat. § 132-6.2(b),https://www.ncleg.gov/EnactedLegislation/Statutes/HTML/BySection/Chapter_132/GS_132-6.2.html,A requester may request certified or uncertified copies; fees for certifying copies are as provided by law.
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",NE,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",NJ,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",NV,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",NY,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",OH,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",OK,value_present,ceiling,Calculation,,$1.00 | One Dollar,OK-0018,"Okla. Stat. tit. 51, § 24A.5(4)",https://www.oscn.net/applications/oscn/deliverdocument.asp?citeid=80292,The fee for a certified copy may not exceed One Dollar ($1.00) per copied page.
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",OR,silent,,,,,,,,
certification,Certification / certified-copy charge,"fee_profiles:certification.{rate,unit}",PA,actual_cost_or_reasonable,soft-standard,Calculation,Statute,,PA-0041,65 P.S. § 67.1307(c),https://www.legis.state.pa.us/WU01/LI/LI/US/HTM/2008/0/0003..HTM,An agency may impose reasonable fees for official certification of copies where the certification is at the requester's behest and for the purpose of legally verifying the public record.
